[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-03 13:25:04] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-03 13:25:05] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-03 13:25:05] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-03 13:25:05] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-03 13:25:06] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304\
[2025-03-03 13:25:06] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_sites/
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:562f2346848ca857135f7e780253ba56f565f64f===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.asset.php
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:204; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.asset.php
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:203; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add73fe63-r6o6Ct.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js?simply_static_page=1537
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js?simply_static_page=1537
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 4040 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add73fe63-r6o6Ct.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:3ff725ed30a058ad83564f1536edd7ac86e8a4ab===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:202; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add74c760-WQgrex.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js.LICENSE.txt?simply_static_page=1538
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js.LICENSE.txt?simply_static_page=1538
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 418 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add74c760-WQgrex.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:ea6522d992450b68e6c683943382cabf31fb9d52===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.min.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:201; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add757939-5mcdGF.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.min.js?simply_static_page=1539
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.min.js?simply_static_page=1539
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 3730 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.min.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add757939-5mcdGF.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.min.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:3e74396bbd9f389c4c9e1347d907241cb1fbbd45===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.strings.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:200; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add764eb3-EPEk2F.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.strings.js?simply_static_page=1540
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.strings.js?simply_static_page=1540
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.strings.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add764eb3-EPEk2F.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-elements/editor-elements.strings.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.asset.php
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:199; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.asset.php
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:86] Skipping URL because it is no-save and no-follow
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:198; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add76a88b-rK0gUt.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js?simply_static_page=1542
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js?simply_static_page=1542
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 4909 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add76a88b-rK0gUt.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:b27a6e78f5e1b4e36a1f61b08ef14ec452cc6ff1===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:197; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add76ed10-2DRIG2.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js.LICENSE.txt?simply_static_page=1543
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js.LICENSE.txt?simply_static_page=1543
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 1182 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/plain
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add76ed10-2DRIG2.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js.LICENSE.txt
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:3bb83f4e62a1fa421401d5a70022a698a5a01ff1===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.min.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:196; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add77b920-emuwdd.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.min.js?simply_static_page=1544
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.min.js?simply_static_page=1544
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 4301 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.min.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add77b920-emuwdd.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.min.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:dbc76c1987c682842a6776829c622a8bd11fabfa===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.strings.js
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:195; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c5add77fa6e-bnf6mZ.tmp
[2025-03-03 13:25:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.strings.js?simply_static_page=1545
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.strings.js?simply_static_page=1545
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:103] Filesize: 0 bytes
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.strings.js
[2025-03-03 13:25:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c5add77fa6e-bnf6mZ.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741008304/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.strings.js
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-03 13:25:43] [class-ss-page.php:119] Checking Content Identical:b858cb282617fb0956d960215c8e84d1ccf909c6===. Value: FALSE
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-props/editor-props.asset.php
[2025-03-03 13:25:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:194; Total: 834
[2025-03-03 13:25:43] [class-ss-fetch-urls-task.php:76] Excludable found: URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/packages/editor-props/editor-props.asset.php
