[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:172] Current task: setup
[2025-03-04 05:26:50] [class-ss-archive-creation-job.php:182] Performing task: setup
[2025-03-04 05:26:50] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-03-04 05:26:51] [class-ss-setup-task.php:33] Creating archive directory: E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010\
[2025-03-04 05:26:51] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/wordpress_sites/
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f39bec6d-cQFgnt.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/0d1a75a41cae2a76432a.bundle.js
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:21] [class-ss-page.php:119] Checking Content Identical:b9d4dbc50f457a388f5d752130c1a66478442b54===. Value: FALSE
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-04 05:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:385; Total: 834
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f39c39b2-VHZzsm.tmp
[2025-03-04 05:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js?simply_static_page=2224
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js?simply_static_page=2224
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:103] Filesize: 36898 bytes
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f39c39b2-VHZzsm.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/0f7962315cd2e100f80e.bundle.min.js
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:21] [class-ss-page.php:119] Checking Content Identical:63cfd9e0030ebd71c13cc6de1a95d03fd97f327f===. Value: FALSE
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-04 05:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:384; Total: 834
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f39ce365-ORRIGQ.tmp
[2025-03-04 05:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js?simply_static_page=2225
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js?simply_static_page=2225
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:103] Filesize: 23677 bytes
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f39ce365-ORRIGQ.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/2e387c4154cbf63565b2.bundle.min.js
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:21] [class-ss-page.php:119] Checking Content Identical:de8369faddfe5d34a0ab24e5994accdf8846e139===. Value: FALSE
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-04 05:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:383; Total: 834
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f39d337b-niJm4b.tmp
[2025-03-04 05:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js?simply_static_page=2226
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js?simply_static_page=2226
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:103] Filesize: 13406 bytes
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f39d337b-niJm4b.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/3ac06e8b9c2e8f04c57d.bundle.min.js
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:21] [class-ss-page.php:119] Checking Content Identical:da701bb0dd70ad27aa89ba2ad820ed04ac963453===. Value: FALSE
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js
[2025-03-04 05:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:382; Total: 834
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f39d8c44-Oris1A.tmp
[2025-03-04 05:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js?simply_static_page=2227
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js?simply_static_page=2227
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:103] Filesize: 5438 bytes
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f39d8c44-Oris1A.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/4573680c5d8b9b2d9f17.bundle.min.js
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:21] [class-ss-page.php:119] Checking Content Identical:73e62c0a7c4db8a8e9abecfd1c33fbbc7bfa27a0===. Value: FALSE
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js
[2025-03-04 05:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:381; Total: 834
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f39e0965-ajjaJ4.tmp
[2025-03-04 05:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js?simply_static_page=2228
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js?simply_static_page=2228
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:103] Filesize: 63581 bytes
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f39e0965-ajjaJ4.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/513d3f05d575dabcdc35.bundle.js
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:21] [class-ss-page.php:119] Checking Content Identical:3c657ad2271f742249517a1ebecf7458b15c6c23===. Value: FALSE
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js
[2025-03-04 05:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:380; Total: 834
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f39e87fb-WA1SIT.tmp
[2025-03-04 05:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js?simply_static_page=2229
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js?simply_static_page=2229
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:103] Filesize: 271244 bytes
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f39e87fb-WA1SIT.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/56a155a8adcef506ce8a.bundle.js
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:21] [class-ss-page.php:119] Checking Content Identical:d48d2d330f1053dc9f61b9758a5f9e4defa369f1===. Value: FALSE
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js
[2025-03-04 05:27:21] [class-ss-task.php:58] [PAGES STATUS] Remaining:379; Total: 834
[2025-03-04 05:27:21] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f39f39c4-8JKzGz.tmp
[2025-03-04 05:27:21] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js?simply_static_page=2230
[2025-03-04 05:27:21] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js?simply_static_page=2230
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:103] Filesize: 5096 bytes
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f39f39c4-8JKzGz.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/5b6ef966b71e5cf670d8.bundle.min.js
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:22] [class-ss-page.php:119] Checking Content Identical:6f1b63bd71684c63482b7a511ea605045cc2af73===. Value: FALSE
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-03-04 05:27:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:378; Total: 834
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f3a03b45-eqmZfv.tmp
[2025-03-04 05:27:22] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js?simply_static_page=2231
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js?simply_static_page=2231
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:103] Filesize: 113943 bytes
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f3a03b45-eqmZfv.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/947434f8f98ed29acc17.bundle.js
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:22] [class-ss-page.php:119] Checking Content Identical:ac4630f6c714823d9eadbf6d331d9f3ef6394ef8===. Value: FALSE
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js
[2025-03-04 05:27:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:377; Total: 834
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f3a0e32a-KxdsTy.tmp
[2025-03-04 05:27:22] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js?simply_static_page=2232
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js?simply_static_page=2232
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:103] Filesize: 3793 bytes
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/javascript
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/67c68f3a0e32a-KxdsTy.tmp to E:\Seenu\wampp\www\wordpress\wordpress_sites/wp-content/uploads\simply-static\temp-files/simply-static-1-1741066010/wp-content/plugins/elementor/assets/js/accordion.36aa4c8c4eba17bc8e03.bundle.min.js
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:148] Extracting URLs and replacing URLs in the static file
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:155] Adding 0 URLs to the queue
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:166] We're saving this URL; keeping the static file
[2025-03-04 05:27:22] [class-ss-page.php:119] Checking Content Identical:56f28bf10ee93e98e23b1e92358132b6364dfc24===. Value: FALSE
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:69] URL: http://localhost/wordpress/wordpress_sites/wp-content/plugins/elementor/assets/js/accordion.7b5b5744bdd225280eca.bundle.js
[2025-03-04 05:27:22] [class-ss-task.php:58] [PAGES STATUS] Remaining:376; Total: 834
[2025-03-04 05:27:22] [class-ss-fetch-urls-task.php:80] URL is not being excluded
[2025-03-04 05:27:22] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/67c68f3a1419d-nJzCpp.tmp
